证券代码',最新公司全称_Lcomnm,会计期间',速动比率X1,利息保障倍数X2,权益乘数X3,固定资产周转率X4,总资产周转率X5,长期资本收益率X6,营业利润率X7,净利润现金含量X8,总资产增长率X9,FAIL
601798,甘肃蓝科石化高新装备股份有限公司,2014-12-31,1.5741,3.8367,1.4547,1.10103734839479,0.306086818120021,0.075916732683545,6.21,1.29862272668331,-3.15,1
601798,甘肃蓝科石化高新装备股份有限公司,2015-12-31,1.6403,3.9979,1.4415,0.786421251793092,0.25809729018696,0.053901216245904,4.1474,0.653346845632183,0.8379,1
601798,甘肃蓝科石化高新装备股份有限公司,2016-12-31,1.0718,-12.5147,1.6902,0.527567505158435,0.178719629634958,-0.0947776621721679,-33.3643,-0.918943446076813,8.9692,1
601798,甘肃蓝科石化高新装备股份有限公司,2017-12-31,1.4345,-1.8374,1.7829,0.772749453163385,0.240930836102072,-0.0314029559308467,-9.4484,-0.336460380226382,0.5951,1
601798,甘肃蓝科石化高新装备股份有限公司,2018-12-31,1.3013,3.6774,1.734,0.936335491760305,0.256843024231198,0.0863397566013097,10.9557,-0.44034174642467,0.2824,1
603996,中新科技集团股份有限公司,2015-12-31,1.3839,5.8727,2.0003,20.1081452037892,1.27515690217116,0.383402407424232,3.5222,-1.56466375068224,65.7062,1
603996,中新科技集团股份有限公司,2016-12-31,1.1537,6.183,2.2223,17.7465296980882,1.35076928440651,0.393767089686925,3.2534,-1.33987016884843,14.1736,1
603996,中新科技集团股份有限公司,2017-12-31,0.9254,4.7314,3.0971,18.4941964467455,1.43607097136038,0.4064585218517,2.6435,-4.85188777425441,49.4596,1
603996,中新科技集团股份有限公司,2018-12-31,0.9619,-0.143,3.2732,12.8386051424401,1.46584656046411,0.110394248986353,-1.3867,-8.43318588345409,-0.9167,1
000820,神雾节能股份有限公司,2013-12-31,0.824,322.2139,3.1134,0.7707784897062,0.354721620282185,0.0312294139428202,1.4336,-3.20922669788609,3.855,0
000820,神雾节能股份有限公司,2014-12-31,0.8238,-0.8794,3.0005,1.05289231366328,0.443079983624101,-0.00106028953315786,-3.3612,-15.1371691150281,0.8111,0
000820,神雾节能股份有限公司,2015-12-31,1.1348,6.9041,2.647,0.940540079115806,0.348967506603253,0.0252449002071114,-0.3324,-0.0255013666938661,1.207,0
000820,神雾节能股份有限公司,2016-12-31,2.3836,22.5317,1.6491,143.608025921811,0.716828785348671,7.15011393703233,44.698,-0.312058135639882,48.9317,0
000820,神雾节能股份有限公司,2017-12-31,1.615,10.2269,3.0035,111.127269743991,0.409286497740904,3.88703169403224,18.3835,-2.50981607606771,121.7948,0
000820,神雾节能股份有限公司,2018-12-31,1.0957,-9.7616,9.776,2.61867223592206,0.00690968885565528,-18.6413514550289,-5428.8138,0.143964480899566,-30.2967,0
002711,欧浦智网股份有限公司,2013-12-31,1.1894,7.2973,1.6384,3.61681955019559,0.60535022405622,0.301756155903968,20.5085,0.930400928885039,8.322,0
600732,上海新梅置业股份有限公司,2011-12-31,0.4856,5.1273,2.0653,7.7616657181022,0.0861495144268385,0.486342420152097,49.6769,-20.6576800341056,11.8827,0
600732,上海新梅置业股份有限公司,2012-12-31,0.2605,1.5629,2.2521,6.10906497573744,0.062570813146831,0.0870792588271799,4.7524,1.62630643162911,4.5228,0
600732,上海新梅置业股份有限公司,2013-12-31,0.1923,-4.2962,1.8337,1.41460159266562,0.0191568887181229,-0.0567456972818151,-149.6141,2.97334116394301,-39.6923,0
600732,上海新梅置业股份有限公司,2014-12-31,0.134,-0.7821,1.9727,34.5205806901276,0.170954849541107,-0.0230678962161952,-21.7031,1.26685719816238,0.2307,0
600732,上海新梅置业股份有限公司,2015-12-31,0.194,-3.8701,2.1013,24.4057310471432,0.140527580283832,-0.164892288896016,-125.9374,-0.381881214752042,-17.9852,0
600634,上海富控互动娱乐股份有限公司,2010-12-31,0.0815,1.1734,1.4105,25.4593527160103,0.0694988305848208,0.0243198683539737,4.7546,0.0743292698156497,-0.6907,0
600556,广西慧金科技股份有限公司,2015-12-31,1.3889,12.3543,3.7254,219.210973978055,0.74562472363834,4.95868802840994,6.7252,-18.0316188456641,128.7503,0
600556,广西慧金科技股份有限公司,2016-12-31,1.3076,-37.6868,3.8525,13.2709048906678,0.162677924138253,-1.86660408140338,-53.1704,-0.298321206924576,131.2804,0
600634,上海富控互动娱乐股份有限公司,2012-12-31,0.996,17.8627,1.3007,1.31899193085186,0.145031469667529,0.143387051227214,-1.9306,-1.73053226880242,14.6152,0
600634,上海富控互动娱乐股份有限公司,2013-12-31,0.6794,2.2466,2.8085,2.49594873046676,0.543253521494687,0.0816955659035675,3.7722,3.24349503937205,38.6149,0
600634,上海富控互动娱乐股份有限公司,2014-12-31,0.7605,2.5008,2.7382,3.11042481675555,0.416800699438728,0.0961313698591004,5.9091,2.53482547395753,3.5844,0
600634,上海富控互动娱乐股份有限公司,2015-12-31,0.8319,2.2516,2.5523,2.194826593278,0.277140346066798,0.0993426726169745,8.3747,1.85004046784231,-1.9281,0
600634,上海富控互动娱乐股份有限公司,2016-12-31,2.1441,2.2817,1.4939,85.2393501337038,0.392911267472342,0.137795888175898,8.1003,-1.50738525593445,-10.2929,0
600634,上海富控互动娱乐股份有限公司,2017-12-31,1.7798,2.4439,2.8272,28.7489148100605,0.142809739446527,0.0949714575965703,26.2507,2.32899046732749,-5.0863,0
600680,上海普天邮通科技股份有限公司,2010-12-31,1.3189,-6.8575,1.5507,13.6116467475085,0.386603384750349,-0.0862658159534289,-11.219,0.96300815659878,-1.3797,0
600680,上海普天邮通科技股份有限公司,2011-12-31,1.1129,2.0206,1.6202,16.8407651112488,0.487507170780255,0.0393703069360423,-2.004,0.629587658357748,5.7884,0
600680,上海普天邮通科技股份有限公司,2012-12-31,1.0343,-2.6832,1.8082,18.0117228420981,0.522223919792336,-0.0520462273140401,-6.438,1.81538658233167,4.5526,0
600680,上海普天邮通科技股份有限公司,2013-12-31,0.8258,1.476,2.0167,14.5431722514694,0.649725115376579,0.0357841807526827,-1.6306,-30.3880027727062,12.5752,0
600680,上海普天邮通科技股份有限公司,2014-12-31,0.7559,1.0997,2.3488,12.557314154089,0.562561021640104,0.027507736570982,-0.5908,1632.96826061848,16.7524,0
600680,上海普天邮通科技股份有限公司,2015-12-31,0.6896,-1.4047,2.5499,10.9951224041308,0.393763035322614,-0.0398164393039198,-10.2844,1.70245442480045,-0.4483,0
600680,上海普天邮通科技股份有限公司,2016-12-31,0.7183,-10.3417,3.3417,6.96223712981786,0.260271717834266,-0.373812245007255,-68.9284,-0.0177950047746661,-13.9154,0
600680,上海普天邮通科技股份有限公司,2017-12-31,0.2652,-3.5197,5.4688,7.75800320108254,0.308203971562697,-0.160020099898989,-52.7814,0.00779827141799641,-21.4364,0
600698,湖南天雁机械股份有限公司,2010-12-31,0.3426,-6.1428,4.6056,4.34639528252244,1.23903103426322,-0.0850909869442394,-15.8989,0.413195860172443,-0.9647,0
600698,湖南天雁机械股份有限公司,2011-12-31,0.3406,-17.5345,7.8908,4.88420892260746,1.34040650166908,-0.186628631044433,-9.7313,1.334585948458,-13.26,0
600698,湖南天雁机械股份有限公司,2013-12-31,2.1164,34.8574,1.4841,3.29829025156985,0.631872613619827,0.336000402396966,8.2123,0.298139229447225,1.1637,0
600698,湖南天雁机械股份有限公司,2014-12-31,1.9258,15.5342,1.5891,3.1011955207247,0.520886877992448,0.0777594257249186,1.0251,4.53783716634428,9.32,0
600698,湖南天雁机械股份有限公司,2015-12-31,1.5499,-13.9268,1.7333,2.35969951778572,0.394073030397205,-0.13736057180092,-12.268,0.0669184602119389,1.7452,0
600698,湖南天雁机械股份有限公司,2016-12-31,1.4054,2.5795,2.0761,2.46377812855157,0.409150206743095,0.0532398541957945,0.4234,0.331074544144752,21.6207,0
600698,湖南天雁机械股份有限公司,2017-12-31,1.2757,-11.257,2.3116,2.74416876690814,0.436595302834577,-0.284181754161246,-15.1496,0.0978845476410703,-2.8074,0
600698,湖南天雁机械股份有限公司,2018-12-31,1.2471,-16.136,2.3737,2.33243018417092,0.404752742720037,-0.322050057434939,-20.012,0.134476590475558,-13.1356,0
601558,华锐风电科技(集团)股份有限公司,2010-12-31,0.7294,58.2872,5.9676,35.0109682354326,0.710032852723947,1.91205218048175,15.4157,-0.355911648302899,68.1626,0
东风汽车股份有限公司,600006,42369.0,1.0922,35.6649,2.4802,5.299005992563125,0.8346640569211741,0.04221201936076201,1.1366,1.2855331601092153,4.0057,0
郑州宇通客车股份有限公司,600066,42735.0,1.2544,124.7651,2.5699,7.900638597218706,1.0198170910308542,0.613494394867506,12.2546,0.8610530094799794,16.6384,0
郑州宇通客车股份有限公司,600066,43100.0,1.3058,13.2842,2.3174,8.341424110545029,0.9186112536773886,0.4726332607739817,10.8409,-0.5520982243641096,2.8777,0
郑州宇通客车股份有限公司,600066,43465.0,1.3578,14.5184,2.1961,8.326030721891769,0.8626818329971652,0.3251237617821952,7.7742,1.1071327533349344,1.752,0
东风电子科技股份有限公司,600081,40543.0,0.8981,15.8585,2.5671,7.563920734935041,1.3787831590455057,0.4159236125831646,10.7654,0.31257236823502293,28.7873,0
东风电子科技股份有限公司,600081,40908.0,0.8289,12.2433,2.3973,6.3454696426336765,1.2661349135737843,0.27000611570147404,7.7022,1.19687784177939,22.0155,0
东风电子科技股份有限公司,600081,41274.0,0.837,10.6272,2.0359,5.308268246424098,1.322651124179491,0.22603269613918575,7.3223,2.054119216576385,-9.2998,0
东风电子科技股份有限公司,600081,41639.0,0.8114,16.0191,2.3935,6.242798656448655,1.1691191601730673,0.2242073857266319,7.8388,0.9972542151983034,42.4164,0
东风电子科技股份有限公司,600081,42004.0,0.7975,27.6443,2.9352,5.058209551485252,1.1551441038297487,0.28763740104639224,6.2504,0.9489789984300575,60.9277,0
东风电子科技股份有限公司,600081,42369.0,0.7794,24.1189,2.8095,4.2808818614195925,1.1212488096778737,0.18540917325096554,6.2044,2.0017667368922045,1.4112,0
东风电子科技股份有限公司,600081,42735.0,0.8463,30.3707,2.8506,4.536370823468762,1.1033775379383293,0.15526418637566483,5.1525,1.6604271126068233,10.0337,0
东风电子科技股份有限公司,600081,43100.0,0.8812,35.578,3.0254,4.962786432475591,1.1233412009445227,0.1709283131928255,5.1531,2.192154499166718,14.7163,0
东风电子科技股份有限公司,600081,43465.0,0.9012,74.248,3.1146,5.269510593528292,1.1389847822507673,0.16823569197040966,5.3915,1.5151754206964285,1.1013,0
上海汽车集团股份有限公司,600104,40543.0,0.9631,93.6384,2.7993,10.966726445192224,1.3655054408387246,0.3249817859984617,8.6176,1.0937843922151644,65.6377,0
上海汽车集团股份有限公司,600104,40908.0,0.9967,1332.2804,2.3936,11.80368565420365,1.3592290762732617,0.3302265770375608,9.59,0.5775809372765345,11.7836,0
上海汽车集团股份有限公司,600104,43100.0,0.8694,1393.9396,2.659,14.735135622971558,1.1858167661384427,0.16308980147413632,6.215,0.5157700492729212,22.4853,0
上海汽车集团股份有限公司,600104,43465.0,0.952,162.7831,2.7493,12.829326446042229,1.133955539381975,0.165574619404149,5.9493,0.18542954667700676,8.1871,0
四川西部资源控股股份有限公司,600139,40543.0,2.8452,230.5734,1.2528,2.666490354631964,0.3566914712355764,0.6136013205167262,65.2779,0.19049007290422174,36.3732,0
四川西部资源控股股份有限公司,600139,41639.0,3.2813,-1.6664,1.6639,1.7502079658869765,0.1786151872759286,-0.01480116360988138,-7.9211,-1.2925298304900386,14.2556,0
四川西部资源控股股份有限公司,600139,42004.0,1.3016,2.3016,2.9571,0.8114108633272497,0.07151004970894904,0.014310171540119519,2.1584,5.540409478496047,173.0951,0
四川西部资源控股股份有限公司,600139,42369.0,1.1387,-2.0561,4.2128,2.49808941286076,0.1826507005105437,-0.03321996156916349,-10.6481,-1.1131856125861583,24.2598,0
四川西部资源控股股份有限公司,600139,42735.0,1.2565,-0.0556,3.7849,2.5813774832496406,0.14221767336787947,0.0099320099334378,38.1707,1.1486094476389765,-24.4207,0
四川西部资源控股股份有限公司,600139,43100.0,0.974,-12.6859,5.4447,0.9295266563229673,0.05814618495418852,-0.17910691377113908,-96.2515,-0.09683955599156249,-18.7423,0
四川西部资源控股股份有限公司,600139,43465.0,1.7949,1.0644,3.7821,8.524898820192496,0.05228723289115327,0.02660875386944846,12.8154,-42.64032515758622,-29.1348,0
长春一东离合器股份有限公司,600148,40543.0,0.9043,9.138,2.692,4.420528276306319,0.8788958041276662,0.24349771926480282,5.6719,0.9453417242709148,29.0927,0
长春一东离合器股份有限公司,600148,40908.0,1.024,8.8919,2.5838,4.4261672317884715,0.831848596437027,0.35997356081763937,8.1236,-0.10646703448276486,10.5487,0
长春一东离合器股份有限公司,600148,41274.0,1.0478,3.4608,2.3878,3.649079014137147,0.7261180146501716,0.13136055558833157,2.913,2.782670792421948,-8.054,0
长春一东离合器股份有限公司,600148,41639.0,1.1693,10.1361,2.2505,4.046800845738349,0.762805371298583,0.3001602871354235,6.5282,1.1007009421724243,5.4215,0
长春一东离合器股份有限公司,600148,42004.0,1.4908,17.6452,2.0498,3.7202493018109535,0.7575734508064436,0.3299246515362191,8.78,1.0438236389209974,0.8705,0
长春一东离合器股份有限公司,600148,42369.0,1.5351,5.5761,1.9937,2.764892410378849,0.6105399184516247,0.058255040816039175,1.4454,3.916106078085766,-5.2715,0
长春一东离合器股份有限公司,600148,42735.0,1.4325,24.7439,2.1566,2.6418296863922297,0.6406256187083044,0.12291156728078534,5.0256,1.8289043679388048,13.902,0
北汽福田汽车股份有限公司,600166,40543.0,0.686,41.4299,3.0567,13.07016557439379,2.170814005701249,0.22019366039343466,3.2671,0.653512456231089,39.5538,0
北汽福田汽车股份有限公司,600166,40908.0,0.5594,8.2082,3.0929,6.4686988584438625,1.8365243266548972,0.1058529944970065,1.8829,-0.4555505170197515,14.1225,0
北汽福田汽车股份有限公司,600166,41274.0,0.9404,5.3867,2.1995,5.89714527025123,1.2397742994883978,0.11854221273166324,-2.329,-0.5700662235659214,17.5224,0
北汽福田汽车股份有限公司,600166,42004.0,0.5474,3.9079,2.2318,3.453214903043731,0.9710011490155629,0.027471661738305977,-1.8748,2.4035510533679147,6.5707,0
北汽福田汽车股份有限公司,600166,42369.0,0.7022,3.7012,2.2799,3.3361852806436616,0.7952078960419801,0.01583059060526679,-2.503,1.3744777082675212,23.2164,0
北汽福田汽车股份有限公司,600166,42735.0,0.7107,4.0737,2.8276,3.78605219603544,0.863088091201413,0.016644483909587986,-1.25,2.3271206238057247,26.1046,0
北汽福田汽车股份有限公司,600166,43100.0,0.6303,1.1095,3.2778,3.9772254647684715,0.8284303734072438,0.014462894664935028,0.0106,-90.42191526323242,15.777,0
北汽福田汽车股份有限公司,600166,43465.0,0.8228,-3.6003,3.8715,4.295007512926396,0.6968916615624452,-0.12302008890343627,-9.1816,0.12851009537959013,-5.6225,0
哈尔滨东安汽车动力股份有限公司,600178,40543.0,1.5807,11.5739,1.6098,4.630723766022517,0.6364337313320747,0.08970861788581597,5.4357,1.4392723257843,-7.5805,0
哈尔滨东安汽车动力股份有限公司,600178,40908.0,1.7285,5.4579,1.5575,3.5171138821070227,0.422437073894286,0.0248235175135567,2.0612,4.838326798141147,-1.7265,0
哈尔滨东安汽车动力股份有限公司,600178,41274.0,1.8427,-13.6578,1.6095,3.0936546912821483,0.34351122579129695,-0.032166660691205703,-5.9336,-3.092370433646273,0.419,0
哈尔滨东安汽车动力股份有限公司,600178,41639.0,1.0672,-204.3404,1.7122,2.4710675700409133,0.2953898512503714,-0.2988022103641588,-64.9678,0.2824387168135145,-19.9777,0
哈尔滨东安汽车动力股份有限公司,600178,42004.0,0.9959,5.7016,1.6606,2.2689413926073936,0.25947167945586463,0.020544815730756314,2.8055,-2.697894246316792,-1.0971,0
哈尔滨东安汽车动力股份有限公司,600178,42369.0,0.8883,3.4076,1.9565,3.761754027242095,0.368663801783063,0.017255243712786285,1.4271,3.382519137405569,19.4545,0
哈尔滨东安汽车动力股份有限公司,600178,42735.0,0.8787,6.8395,2.3828,6.8138555474801725,0.5818638749305116,0.045327363777084455,2.7344,-1.3582208714651778,27.4789,0
哈尔滨东安汽车动力股份有限公司,600178,43100.0,0.7689,3.8006,2.0324,3.5642843729720664,0.4750052639612817,0.02725282712390671,2.3154,1.4549242350086247,-12.5659,0
哈尔滨东安汽车动力股份有限公司,600178,43465.0,0.6922,1.3977,1.8475,2.1657446660355126,0.3739762022383122,0.009174961219066496,0.3852,38.29467260397885,-9.3395,0
扬州亚星客车股份有限公司,600213,40543.0,0.9041,2.6184,3.6161,4.303332203479464,0.8398112985570967,0.05636180518219934,-0.1309,1.3591863409822629,6.6181,0
扬州亚星客车股份有限公司,600213,40908.0,0.8962,-31.3584,5.0711,9.711251582144339,0.8961869944055797,-0.3456392638272193,-8.9061,3.650820095006976,13.6603,0
扬州亚星客车股份有限公司,600213,41274.0,0.9678,2.718,6.3866,14.366869952719254,0.8425001892125961,0.10523133884501684,-1.9621,-15.563773348807702,30.8824,0
扬州亚星客车股份有限公司,600213,41639.0,0.8218,1.401,6.8511,6.382398448044607,0.6632999702716099,0.05746530522155671,-3.7492,-6.261772013627537,54.0926,0
扬州亚星客车股份有限公司,600213,42004.0,0.9843,-5.9753,17.8959,5.468153056891271,0.6802441294541282,-0.340203129209875,-10.8811,2.0959421255534942,18.8903,0
扬州亚星客车股份有限公司,600213,42369.0,1.042,1.5262,19.5208,7.832069144345841,0.7498840767273764,0.17901018789201326,0.7274,-11.830070956290665,24.1065,0
扬州亚星客车股份有限公司,600213,42735.0,0.9806,3.5305,22.7504,13.783272231662098,0.7308824983283784,0.5357740384235419,3.6231,-10.22702596978398,72.8668,0
扬州亚星客车股份有限公司,600213,43100.0,1.4437,2.013,18.1966,10.14961632266729,0.5062221941978587,0.4417473944092455,2.8598,-4.593286413250419,1.4787,0
扬州亚星客车股份有限公司,600213,43465.0,1.5567,1.2256,18.9876,11.055681143773562,0.4698853804704131,0.40241209262231903,0.9484,-22.87426080403365,10.9315,0
辽宁曙光汽车集团股份有限公司,600303,40543.0,0.9871,8.537,3.1062,4.546785114175194,0.9180212380099547,0.16015963530694768,5.1057,1.1963189581413523,29.5567,0
辽宁曙光汽车集团股份有限公司,600303,40908.0,0.8323,4.3374,3.0711,4.552291874655418,0.8148538614296503,0.09007401154118473,2.9335,0.903313212610509,15.2322,0
辽宁曙光汽车集团股份有限公司,600303,41274.0,0.8229,3.1111,3.0052,2.6128645657761984,0.6911700776003235,0.08776694933904855,-0.8598,1.750331815811859,5.368,0
辽宁曙光汽车集团股份有限公司,600303,41639.0,0.7165,-1.3481,3.288,2.1881674539370977,0.6378654621476166,-0.04118263842575245,-8.539,0.804428336900044,-6.1559,0
辽宁曙光汽车集团股份有限公司,600303,42004.0,0.6289,1.5123,3.3113,1.6995662815036938,0.4847578914480911,0.049573986272182013,-4.6169,8.425313572639194,10.3671,0
辽宁曙光汽车集团股份有限公司,600303,42369.0,0.781,2.3608,3.9929,1.9578513640072392,0.43882722761769904,0.05490374175733014,-0.9434,-6.827918835405354,20.6887,0
辽宁曙光汽车集团股份有限公司,600303,42735.0,0.8444,1.9027,3.139,1.270165948620156,0.40123714950840983,0.043866745134710165,1.3958,-8.707123581649338,-7.7864,0
辽宁曙光汽车集团股份有限公司,600303,43100.0,0.9775,6.2779,2.3742,1.501855571489836,0.4909891244833183,0.11732525065596967,9.1968,1.5041090163960074,-16.6945,0
辽宁曙光汽车集团股份有限公司,600303,43465.0,0.8815,-1.0686,2.1075,1.2152318134269786,0.45550393016657226,-0.007817543630741556,-3.2926,0.15942584322884903,-17.5113,0
华菱星马汽车(集团)股份有限公司,600375,40543.0,0.7709,55.0449,2.5103,10.645690335864176,1.9360745049821069,0.7470977504920082,7.8373,1.1683051297686071,18.1172,0
华菱星马汽车(集团)股份有限公司,600375,40908.0,0.7537,23.4799,2.2049,5.400206913325263,1.1552315424130726,0.2936691441625373,8.1813,0.540099627274152,-5.409,0
华菱星马汽车(集团)股份有限公司,600375,41274.0,0.6369,5.7001,2.5426,2.056990410640011,0.6471036165210546,0.07789653963376249,2.0862,4.543143976763862,16.5768,0
华菱星马汽车(集团)股份有限公司,600375,41639.0,0.8282,6.6339,1.9914,2.1578687535870222,0.7814988799915612,0.09018122720854312,3.5925,1.8670821593235434,21.3783,0
华菱星马汽车(集团)股份有限公司,600375,42004.0,0.5499,-7.217,2.4179,1.5321489793837735,0.5664414444335207,-0.07834459942883573,-9.3659,0.6280513904527913,5.0938,0
华菱星马汽车(集团)股份有限公司,600375,42369.0,0.4673,-4.9621,3.2542,1.1405776887188075,0.40348612226175995,-0.1359353051710468,-23.1922,-0.5459653236660521,-0.4788,0
华菱星马汽车(集团)股份有限公司,600375,42735.0,0.5315,1.9503,3.5356,1.347860146282526,0.4143775913467693,0.032331205563814795,-6.5013,8.883044944960314,11.2431,0
华菱星马汽车(集团)股份有限公司,600375,43100.0,0.5187,1.8375,3.7608,2.0074173747436,0.5630822401946696,0.028014626024762807,1.308,0.704816940246871,8.9322,0
华菱星马汽车(集团)股份有限公司,600375,43465.0,0.6034,1.5302,4.3255,2.2871293368941146,0.5840799520960801,0.030992850342404385,0.7266,-6.431956718659132,17.3449,0
安徽江淮汽车集团股份有限公司,600418,43465.0,0.8351,-320.4635,3.4603,3.8003194603819113,1.0547517417855374,-0.06487567162341447,-3.0292,2.4311870615703013,6.6978,0
凌云工业股份有限公司,600480,40543.0,1.4433,14.1115,1.7041,5.316280697728473,0.8221697829956394,0.5368373673022799,13.6096,0.5642483349571624,59.1636,0
凌云工业股份有限公司,600480,40908.0,1.2322,7.333,2.0874,4.629427910575874,0.8034024068640732,0.24883873021404007,8.9347,0.4845766716018111,20.0036,0
凌云工业股份有限公司,600480,41274.0,0.9983,3.464,2.3442,4.009142304911095,0.814230232832763,0.17837223358680157,5.5751,2.062419047878258,12.3978,0
凌云工业股份有限公司,600480,41639.0,0.7609,3.3477,2.4408,3.943630906194028,0.84525768318282,0.15069815165907305,4.6642,1.0317477082694617,11.1292,0
凌云工业股份有限公司,600480,42004.0,0.9394,3.4915,2.5649,4.119499666603443,0.8717328853688326,0.1637253436943273,5.1745,2.690350245563206,12.8129,0
凌云工业股份有限公司,600480,42369.0,1.165,3.5731,2.0381,3.51609513991848,0.8153791788939677,0.15347768404040768,5.1765,1.8347189729779223,18.1871,0
凌云工业股份有限公司,600480,42735.0,0.8363,5.8639,2.0796,4.072568594815735,0.8884876367066352,0.1390813051539276,5.261,1.4644471364445364,12.7117,0
凌云工业股份有限公司,600480,43100.0,0.8661,7.5076,2.2157,4.940303707240455,0.9994729784323887,0.16318019713581478,5.8808,1.3292393787105696,18.3388,0
凌云工业股份有限公司,600480,43465.0,0.9329,6.1207,2.2964,4.493181823478148,0.9230015457185314,0.1489252467303534,5.5133,0.6187539531104869,12.0047,0
航天晨光股份有限公司,600501,40543.0,0.7688,3.9922,2.8531,3.4843430376972964,0.760857816424572,0.08637309176516005,3.2613,1.1682419106673116,10.5339,0
航天晨光股份有限公司,600501,40908.0,0.7919,3.4017,3.0122,4.465714589339301,0.8709094730549483,0.10487137063660311,2.6434,-1.521249252228709,14.2876,0
航天晨光股份有限公司,600501,41274.0,0.691,1.783,3.0464,5.055864423604817,0.9873860485780699,0.07702935512012232,0.6056,1.673659855719346,2.0182,0
航天晨光股份有限公司,600501,41639.0,0.7145,1.8564,2.9381,4.800442443253178,0.9320606023149703,0.07395320295975064,0.9796,2.2090606717645986,-0.3306,0
航天晨光股份有限公司,600501,42004.0,0.76,2.6423,2.8258,3.8099495789733595,0.8818886672635144,0.11273806242575941,2.6642,1.1764795257943266,1.7333,0
航天晨光股份有限公司,600501,42369.0,1.2323,1.8845,2.0245,3.5924046518630988,0.670516312047081,0.06072465434663999,1.1259,5.919407102660281,16.5499,0
航天晨光股份有限公司,600501,42735.0,1.2239,3.8566,1.9646,3.659360159407331,0.675007973557396,0.03641378445091215,0.5948,2.2510733459481336,-1.5933,0
航天晨光股份有限公司,600501,43100.0,1.1752,3.3824,1.9539,3.1639430067847116,0.5584300024621086,0.04269161274966872,1.8462,12.553878463190676,0.0915,0
航天晨光股份有限公司,600501,43465.0,1.0402,-8.2862,1.9967,3.3014474326510226,0.5834163573176889,-0.08199364386936132,-6.0413,-0.35504269294011487,-4.4199,0
贵州贵航汽车零部件股份有限公司,600523,40543.0,1.4322,34.1252,1.5445,4.148632576801606,0.889252819365452,0.22050506855030685,7.9494,0.683240640650918,13.3459,0
贵州贵航汽车零部件股份有限公司,600523,40908.0,1.3293,25.3354,1.619,4.639646599396967,0.9222518315231676,0.2254822443507942,7.2397,0.25901523882043725,11.3557,0
贵州贵航汽车零部件股份有限公司,600523,41274.0,1.5825,14.8972,1.5923,4.431431921813847,0.9253362789154481,0.16768304675804357,5.8414,1.155602887673793,-2.0363,0
贵州贵航汽车零部件股份有限公司,600523,41639.0,1.4574,12.6306,1.7157,4.668120112223753,0.8437767721275974,0.1663726278689978,4.9299,0.06371230947074141,14.1879,0
贵州贵航汽车零部件股份有限公司,600523,42004.0,1.1641,5.9543,1.8171,4.573767428362478,0.8167080584497621,0.16884696063584456,5.16,0.5870264466613129,16.5035,0
贵州贵航汽车零部件股份有限公司,600523,42369.0,1.2948,8.0653,1.7177,4.672590157453376,0.8497724720658683,0.17905095474752408,5.7557,1.1224809312296038,0.2832,0
贵州贵航汽车零部件股份有限公司,600523,42735.0,1.3753,11.7186,1.6256,5.251649908846175,0.889099483483954,0.20434850984002584,5.7798,2.3659235848052984,0.3681,0
贵州贵航汽车零部件股份有限公司,600523,43100.0,1.7142,2780.3823,1.4863,5.461619856907701,0.9268983810680207,0.20462229930093917,6.706,1.3242219731113138,-3.2239,0
金杯汽车股份有限公司,600609,40543.0,0.7668,4.406,10.7413,11.884256648114942,0.9492988651294777,0.5655082251843453,4.2676,0.4255770067697519,2.2326,0
金杯汽车股份有限公司,600609,40908.0,0.7372,1.6991,10.1744,11.337569789920767,0.8645174769387614,0.215827447970628,2.2355,-0.9850708888155995,10.0179,0
金杯汽车股份有限公司,600609,41274.0,0.7881,1.7995,11.563,6.190882317101503,0.6953274268980316,0.1770013381321097,1.6635,2.78547754681288,34.0187,0
金杯汽车股份有限公司,600609,41639.0,0.778,1.849,10.1672,6.879330255362167,0.7526197677282652,0.17032776372586433,1.094,3.9244026445957134,4.1234,0
金杯汽车股份有限公司,600609,42004.0,0.8105,1.2703,14.0579,6.688497357055351,0.5539838310944976,0.12550943101492165,0.2759,-46.63520460013328,22.8235,0
金杯汽车股份有限公司,600609,42369.0,0.8669,2.9174,14.2606,5.169033804651711,0.4618634211894913,0.18209975379235666,2.5045,-2.4963814696910114,8.0961,0
金杯汽车股份有限公司,600609,42735.0,0.8679,1.3863,17.0406,5.002698306252829,0.42228926050332993,0.08795066094728532,-3.2646,677.4654825665926,13.2239,0
金杯汽车股份有限公司,600609,43100.0,1.2216,2.7602,6.855,9.654770918697945,0.96996409913213,0.46950779688058114,6.3766,1.4780061137674063,-47.6768,0
金杯汽车股份有限公司,600609,43465.0,1.249,7.0608,6.8944,10.73920520065175,1.07938315499415,0.25553411457714625,5.0232,6.170608919200923,-4.2952,0
厦门金龙汽车集团股份有限公司,600686,42004.0,1.0082,61.6164,4.1635,11.321768142030633,1.1628630208304127,0.20436302416489427,2.1607,0.23406726423414068,14.5496,0
厦门金龙汽车集团股份有限公司,600686,42369.0,1.1143,105.4865,4.2494,14.893799588721238,1.0572614619553777,0.34160611645236816,4.3158,0.9434165603557338,37.722,0
厦门金龙汽车集团股份有限公司,600686,42735.0,1.1439,-29.0945,5.6642,11.8220827184701,0.8665355439486396,-0.6108482582692024,-7.1952,0.9061674141909133,-0.7549,0
